trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,gross_pnl,commission,pnl,exit_reason,mae,mfe,duration_min
78,long,2024-10-29 09:45:00,1337.440413078936,2024-10-29 13:30:00,1335.8239235789783,10,-1616489.4999576518,400989.6504986872,-2017479.1504563391,Stop loss,1.0404130789358987,2.6595869210639194,225.0
79,long,2024-11-05 13:45:00,1321.502796029889,2024-11-05 14:00:00,1318.7,10,-2802796.029888896,396030.4194044833,-3198826.449293379,Stop loss,0.7027960298889866,0.0,15.0
80,long,2024-11-06 13:45:00,1331.8992925501261,2024-11-06 14:00:00,1338.5950478508832,9,6026179.770681415,360516.73595413624,5665663.034727278,Take profit,0.0,4.300707449873926,15.0
81,long,2024-11-13 10:00:00,1308.9172758377797,2024-11-13 10:15:00,1303.8,8,-4093820.670223795,313526.07310053357,-4407346.743324328,Stop loss,2.917275837779698,0.0,15.0
82,long,2024-11-18 13:30:00,1266.9889472378948,2024-11-18 14:15:00,1277.8226306652637,8,8666946.741895117,305377.389348379,8361569.3525467375,Take profit,0.0,7.411052762105328,45.0
83,long,2024-11-29 14:00:00,1317.554175482722,2024-11-29 14:15:00,1316.8,9,-678757.9344498682,355637.81369016744,-1034395.7481400357,Last Candle Close,4.354175482721985,0.0,15.0
84,long,2024-12-09 14:15:00,1343.2209483609008,2024-12-09 14:15:00,1341.3,10,-1920948.3609008656,402678.14225413505,-2323626.5031550005,Last Candle Close,0.0,0.0,0.0
85,long,2024-12-10 09:45:00,1342.1618843334695,2024-12-10 14:15:00,1337.307528849103,8,-3883484.387493263,321536.32958190865,-4205020.717075172,Stop loss,4.261884333469425,1.6381156665304388,270.0
86,long,2024-12-13 10:30:00,1338.1767968972672,2024-12-13 14:15:00,1336.0,5,-1088398.4486335977,200563.259767295,-1288961.7084008928,Last Candle Close,3.4767968972671497,0.0,225.0
87,long,2024-12-18 09:45:00,1332.8293339013344,2024-12-18 14:15:00,1332.6,10,-229333.90133448484,399814.4000852001,-629148.3014196849,Last Candle Close,3.0293339013344394,0.0,270.0
88,long,2024-12-19 09:45:00,1319.0482062331384,2024-12-19 14:15:00,1315.126904200449,7,-2744911.4228826375,276588.3865955266,-3021499.809478164,Stop loss,2.3482062331383986,2.1517937668616014,270.0
89,long,2025-01-06 11:00:00,1327.2742078261717,2025-01-06 14:15:00,1323.3,10,-3974207.826171778,397586.1311739257,-4371793.957345704,Stop loss,3.074207826171687,0.22579217382826755,195.0
90,long,2025-01-08 13:30:00,1319.7157955560674,2025-01-08 14:15:00,1319.5,10,-215795.5560674054,395882.36933341005,-611677.9254008154,Last Candle Close,0.31579555606731446,0.6842044439326855,45.0
91,long,2025-01-13 14:00:00,1294.6061861521794,2025-01-13 14:15:00,1297.7,7,2165669.6934744786,272192.1495459788,1893477.5439284998,Last Candle Close,0.9061861521793162,0.0,15.0
92,long,2025-01-20 10:30:00,1323.9,2025-01-20 14:15:00,1324.0,8,79999.99999992724,317748.0,-237748.00000007276,Last Candle Close,2.900000000000091,1.3999999999998636,225.0
93,long,2025-01-23 13:45:00,1341.0839776468779,2025-01-23 14:15:00,1342.5,9,1274420.1178099047,362283.8369823285,912136.2808275763,Last Candle Close,0.0,4.816022353122207,30.0
94,long,2025-01-24 14:00:00,1343.4344760232618,2025-01-24 14:15:00,1341.5,10,-1934476.0232618228,402740.1714034892,-2337216.194665312,Last Candle Close,0.0,0.7655239767382227,15.0
95,long,2025-02-05 10:15:00,1336.8812983536018,2025-02-05 13:30:00,1330.5808281273733,6,-3780282.135737116,240071.59138328774,-4020353.7271204037,Stop loss,5.881298353601778,0.0,195.0
96,long,2025-02-06 09:30:00,1342.559474336893,2025-02-06 13:15:00,1338.8632415727577,5,-1848116.3820675875,201106.70369322377,-2049223.0857608113,Stop loss,2.2594743368929358,1.7405256631070642,225.0
97,long,2025-02-07 11:15:00,1340.5057417360003,2025-02-07 13:30:00,1347.2401921520022,9,6061005.374401703,362845.7010748803,5698159.673326822,Take profit,2.3057417360003,1.3942582639997454,135.0
98,long,2025-02-13 11:15:00,1333.5575994046565,2025-02-13 14:15:00,1336.3,10,2742400.595343497,400478.6399106984,2341921.9554327987,Last Candle Close,0.7575994046565029,3.642400595343588,180.0
99,long,2025-02-20 11:15:00,1349.212314703911,2025-02-20 14:15:00,1349.3,10,87685.29608892095,404776.8472055866,-317091.55111666565,Last Candle Close,0.912314703911079,1.3876852960888755,180.0
100,long,2025-02-21 10:15:00,1350.0352148055,2025-02-21 14:00:00,1349.5616520946844,8,-378850.1686523887,323951.6240280221,-702801.7926804108,Stop loss,0.23521480549993612,4.064785194500018,225.0
101,long,2025-02-24 10:30:00,1357.1963084928086,2025-02-24 14:15:00,1364.4741594496604,5,3638925.4784259037,204125.28509568516,3434800.1933302185,Take profit,2.696308492808612,2.6036915071913427,225.0
102,long,2025-02-28 13:45:00,1354.8755723074833,2025-02-28 14:00:00,1350.7,10,-4175572.3074832074,405836.33584612247,-4581408.64332933,Stop loss,1.275572307483344,0.0,15.0
